effectiveAt,market,payment,rate,positionSize,price
"2023-10-26T04:00:00.000Z","BTC-USD","0.492322","0.0000404125","-0.35","34806.949999"
"2023-10-26T03:00:00.000Z","BTC-USD","0.478562","0.0000393295","-0.35","34765.840000"
"2023-10-26T02:00:00.000Z","BTC-USD","0.417233","0.0000343334","-0.35","34721.170000"
"2023-10-26T01:00:00.000Z","BTC-USD","0.288125","0.0000237854","-0.35","34610.279000"
"2023-10-26T00:00:00.000Z","BTC-USD","0.222655","0.0000184553","-0.35","34470.266865"
"2023-10-25T23:00:00.000Z","BTC-USD","0.282119","0.0000232890","-0.35","34611.005459"
"2023-10-25T22:00:00.000Z","BTC-USD","0.13633","0.0000112650","-0.35","34577.748000"
"2023-10-25T21:00:00.000Z","BTC-USD","0.437873","0.0000361313","-0.35","34625.589999"
"2023-10-25T20:00:00.000Z","BTC-USD","0.245591","0.0000202007","-0.35","34735.999999"
"2023-10-25T19:00:00.000Z","BTC-USD","0.072528","0.0000059746","-0.35","34684.319999"
"2023-10-25T18:00:00.000Z","BTC-USD","0.141796","0.0000116788","-0.35","34689.799999"
"2023-10-25T17:00:00.000Z","BTC-USD","0.210512","0.0000174253","-0.35","34516.809999"
"2023-10-25T16:00:00.000Z","BTC-USD","0.629325","0.0000515598","-0.35","34873.576469"
"2023-10-25T15:00:00.000Z","BTC-USD","0.537926","0.0000441800","-0.35","34787.979999"
"2023-10-25T15:00:00.000Z","BTC-USD","0.537926","0.0000441800","-0.35","34787.979999"
"2023-10-25T14:00:00.000Z","BTC-USD","0.605755","0.0000501858","-0.35","34486.454001"
"2023-10-25T13:00:00.000Z","BTC-USD","0.627258","0.0000521905","-0.35","34339.000001"
"2023-10-25T12:00:00.000Z","BTC-USD","0.663913","0.0000554459","-0.35","34211.674000"
"2023-10-25T11:00:00.000Z","BTC-USD","0.75858","0.0000633833","-0.35","34194.684001"
"2023-10-25T10:00:00.000Z","BTC-USD","0.663125","0.0000555615","-0.35","34099.940001"
"2023-10-25T09:00:00.000Z","BTC-USD","0.405221","0.0000341348","-0.35","33917.823001"
"2023-10-25T08:00:00.000Z","BTC-USD","0.479826","0.0000404786","-0.35","33868.128001"
"2023-10-25T07:00:00.000Z","BTC-USD","0.642222","0.0000537621","-0.35","34130.420790"
"2023-10-25T06:00:00.000Z","BTC-USD","0.436009","0.0000366352","-0.35","34003.977999"
"2023-10-25T05:00:00.000Z","BTC-USD","0.335577","0.0000280647","-0.35","34163.740000"
"2023-10-25T04:00:00.000Z","BTC-USD","0.336568","0.0000282981","-0.35","33981.959999"
"2023-10-25T03:00:00.000Z","BTC-USD","0.450175","0.0000378145","-0.35","34013.922999"
"2023-10-25T02:00:00.000Z","BTC-USD","0.694568","0.0000580363","-0.35","34193.777000"
"2023-10-25T01:00:00.000Z","BTC-USD","0.30397","0.0000255365","-0.35","34009.735000"
"2023-10-25T00:00:00.000Z","BTC-USD","0.307233","0.0000259156","-0.35","33871.905999"
"2023-10-24T23:00:00.000Z","BTC-USD","0.493676","0.0000413613","-0.35","34102.010000"
"2023-10-24T22:00:00.000Z","BTC-USD","0.726449","0.0000607070","-0.35","34189.978000"
"2023-10-24T21:00:00.000Z","BTC-USD","0.412495","0.0000350108","-0.35","33662.759999"
"2023-10-24T20:00:00.000Z","BTC-USD","0.437046","0.0000369619","-0.35","33783.636999"
"2023-10-24T19:00:00.000Z","BTC-USD","0.122958","0.0000103810","-0.35","33841.720000"
"2023-10-24T18:00:00.000Z","BTC-USD","0.224568","0.0000189782","-0.35","33808.468999"
"2023-10-24T17:00:00.000Z","BTC-USD","0.297747","0.0000250510","-0.35","33959.117001"
"2023-10-24T16:00:00.000Z","BTC-USD","0.32697","0.0000277372","-0.35","33680.560000"
"2023-10-24T15:00:00.000Z","BTC-USD","0.283741","0.0000235507","-0.35","34423.209999"
"2023-10-24T14:00:00.000Z","BTC-USD","0.381184","0.0000316599","-0.35","34399.977000"
"2023-10-24T13:00:00.000Z","BTC-USD","0.560702","0.0000463258","-0.35","34581.309999"
"2023-10-24T12:00:00.000Z","BTC-USD","0.631994","0.0000523034","-0.35","34523.599083"
"2023-10-24T11:00:00.000Z","BTC-USD","0.547442","0.0000454516","-0.35","34412.894000"
"2023-10-24T10:00:00.000Z","BTC-USD","0.552477","0.0000459408","-0.35","34359.643001"
"2023-10-24T09:00:00.000Z","BTC-USD","0.609388","0.0000510213","-0.35","34125.184496"
"2023-10-24T08:00:00.000Z","BTC-USD","0.594959","0.0000500059","-0.35","33993.670263"
"2023-10-24T07:00:00.000Z","BTC-USD","0.522616","0.0000439902","-0.35","33943.697000"
"2023-10-24T06:00:00.000Z","BTC-USD","0.445866","0.0000375661","-0.35","33911.029999"
"2023-10-24T05:00:00.000Z","BTC-USD","0.727792","0.0000604367","-0.35","34406.348318"
"2023-10-24T04:00:00.000Z","BTC-USD","0.874644","0.0000733492","-0.35","34069.691999"
"2023-10-24T03:00:00.000Z","BTC-USD","0.882642","0.0000729023","-0.35","34591.999999"
"2023-10-24T02:00:00.000Z","BTC-USD","0.689869","0.0000577788","-0.35","34113.860868"
"2023-10-24T01:00:00.000Z","BTC-USD","0.80635","0.0000686551","-0.35","33557.022000"
"2023-10-24T00:00:00.000Z","BTC-USD","1.334858","0.0001153617","-0.35","33060.218000"
"2023-10-23T23:00:00.000Z","BTC-USD","1.570569","0.0001347764","-0.35","33294.720000"
"2023-10-23T22:00:00.000Z","BTC-USD","0.2892","0.0000130670","-0.7","31617.469999"
"2023-10-23T21:00:00.000Z","BTC-USD","0.661435","0.0000299192","-0.7","31581.999999"
"2023-10-23T20:00:00.000Z","BTC-USD","0.888736","0.0000403879","-0.7","31435.750001"
"2023-10-23T19:00:00.000Z","BTC-USD","0.078185","0.0000035884","-0.7","31126.430000"
"2023-10-23T18:00:00.000Z","BTC-USD","-0.007901","-0.0000003640","-0.7","31010.930999"
"2023-10-23T17:00:00.000Z","BTC-USD","0.275676","0.0000126024","-0.7","31250.000000"
"2023-10-23T16:00:00.000Z","BTC-USD","0.298405","0.0000137985","-0.7","30894.298849"
"2023-10-23T15:00:00.000Z","BTC-USD","0.011138","0.0000005162","-0.7","30827.070000"
"2023-10-23T14:00:00.000Z","BTC-USD","-0.043727","-0.0000020412","-0.7","30604.570999"
"2023-10-23T13:00:00.000Z","BTC-USD","0.161364","0.0000075219","-0.7","30646.700000"
"2023-10-23T12:00:00.000Z","BTC-USD","0.211642","0.0000098562","-0.7","30676.000000"
"2023-10-23T11:00:00.000Z","BTC-USD","0.127858","0.0000059786","-0.7","30551.704001"
"2023-10-23T10:00:00.000Z","BTC-USD","-0.097554","-0.0000045710","-0.7","30488.221999"
"2023-10-23T09:00:00.000Z","BTC-USD","0.121913","0.0000056770","-0.7","30678.689999"
"2023-10-23T08:00:00.000Z","BTC-USD","0.164422","0.0000076951","-0.7","30524.522001"
"2023-10-23T07:00:00.000Z","BTC-USD","0.057025","0.0000026538","-0.7","30698.263000"
"2023-10-23T06:00:00.000Z","BTC-USD","0.265852","0.0000123257","-0.7","30812.830001"
"2023-10-23T05:00:00.000Z","BTC-USD","0.2679","0.0000124753","-0.7","30677.863001"
"2023-10-23T04:00:00.000Z","BTC-USD","0.640094","0.0000297848","-0.7","30700.999999"
"2023-10-23T03:00:00.000Z","BTC-USD","0.353795","0.0000166294","-0.7","30393.419000"
"2023-10-23T02:00:00.000Z","BTC-USD","0.384292","0.0000180958","-0.7","30337.911174"
"2023-10-23T01:00:00.000Z","BTC-USD","0.078064","0.0000037004","-0.7","30138.000001"
"2023-10-23T00:00:00.000Z","BTC-USD","0.200832","0.0000095671","-0.7","29988.651583"
"2023-10-22T23:00:00.000Z","BTC-USD","0.193848","0.0000092178","-0.7","30042.657999"
"2023-10-22T22:00:00.000Z","BTC-USD","0.186737","0.0000089708","-0.7","29737.430001"
"2023-10-22T21:00:00.000Z","BTC-USD","0.257877","0.0000123404","-0.7","29853.000001"
"2023-10-22T20:00:00.000Z","BTC-USD","0.50513","0.0000241436","-0.7","29888.448282"
"2023-10-22T19:00:00.000Z","BTC-USD","0.124673","0.0000119005","-0.35","29932.309999"
"2023-10-22T18:00:00.000Z","BTC-USD","0.133663","0.0000127587","-0.35","29932.309999"
"2023-10-22T17:00:00.000Z","BTC-USD","0.014016","0.0000013405","-0.35","29875.422288"
"2023-10-22T07:00:00.000Z","LTC-USD","-0.081355","0.0000125000","100","65.085615"
"2023-10-22T07:00:00.000Z","MKR-USD","-0.334426","0.0000927776","2.5","1441.844166"
"2023-10-22T06:00:00.000Z","MKR-USD","-0.240449","0.0000666989","2.5","1442.001595"
"2023-10-22T05:00:00.000Z","MKR-USD","-0.334368","0.0000932683","2.5","1434.009279"
"2023-10-22T04:00:00.000Z","MKR-USD","-0.34559","0.0000967158","2.5","1429.304206"
"2023-10-22T03:00:00.000Z","MKR-USD","-0.364406","0.0001019816","2.5","1429.304206"
"2023-10-22T02:00:00.000Z","MKR-USD","-0.288751","0.0000808091","2.5","1429.304206"
"2023-10-22T01:00:00.000Z","MKR-USD","-0.386548","0.0001075741","2.5","1437.331777"
"2023-10-22T00:00:00.000Z","MKR-USD","-0.347464","0.0000975486","2.5","1424.785519"
"2023-10-21T23:00:00.000Z","MKR-USD","-0.254004","0.0000711172","2.5","1428.651940"
"2023-10-21T22:00:00.000Z","MKR-USD","-0.396939","0.0001109025","2.5","1431.671878"
"2023-10-21T21:00:00.000Z","MKR-USD","-0.428918","0.0001198373","2.5","1431.671878"
"2023-10-21T20:00:00.000Z","MKR-USD","-0.402486","0.0001124738","2.5","1431.396764"
"2023-10-21T19:00:00.000Z","MKR-USD","-0.401408","0.0001122625","2.5","1430.250000"
"2023-10-21T06:00:00.000Z","BTC-USD","0.137065","0.0000066186","-0.7","29584.990246"
"2023-10-21T05:00:00.000Z","YFI-USD","-0.005508","-0.0000010868","-1","5069.322051"
"2023-10-21T05:00:00.000Z","BTC-USD","0.25311","0.0000122200","-0.7","29589.783000"
"2023-10-21T04:00:00.000Z","YFI-USD","0.052794","0.0000104795","-1","5038.014399"
"2023-10-21T04:00:00.000Z","BTC-USD","0.253522","0.0000122238","-0.7","29628.575817"
"2023-10-21T03:00:00.000Z","YFI-USD","0.011653","0.0000023195","-1","5024.949999"
"2023-10-21T03:00:00.000Z","BTC-USD","0.149054","0.0000072192","-0.7","29495.999999"
"2023-10-21T02:00:00.000Z","YFI-USD","0.020761","0.0000041314","-1","5025.411041"
"2023-10-21T02:00:00.000Z","BTC-USD","0.200996","0.0000097182","-0.7","29546.518372"
"2023-10-20T14:00:00.000Z","YFI-USD","-0.006754","-0.0000013606","-1","4964.623265"
"2023-10-20T14:00:00.000Z","BTC-USD","0.077048","0.0000037101","-0.701","29625.889999"
"2023-10-20T13:00:00.000Z","YFI-USD","-0.049201","-0.0000099509","-1","4944.545226"
"2023-10-20T13:00:00.000Z","BTC-USD","-0.176736","-0.0000085393","-0.701","29524.999999"
"2023-10-20T12:00:00.000Z","YFI-USD","-0.035772","-0.0000071538","-1","5000.711791"
"2023-10-20T12:00:00.000Z","BTC-USD","0.055328","0.0000026438","-0.701","29853.763999"
"2023-10-20T12:00:00.000Z","YFI-USD","-0.035772","-0.0000071538","-1","5000.711791"
"2023-10-20T12:00:00.000Z","BTC-USD","0.055328","0.0000026438","-0.701","29853.763999"
"2023-10-20T11:00:00.000Z","YFI-USD","0.04068","0.0000080958","-1","5024.969999"
"2023-10-20T11:00:00.000Z","BTC-USD","0.233295","0.0000111353","-0.701","29887.180000"
"2023-10-20T10:00:00.000Z","YFI-USD","-0.082768","-0.0000164809","-1","5022.255243"
"2023-10-20T10:00:00.000Z","BTC-USD","0.07309","0.0000034989","-0.701","29799.899999"
"2023-10-20T09:00:00.000Z","YFI-USD","0.03654","0.0000072762","-1","5022.102245"
"2023-10-20T09:00:00.000Z","BTC-USD","0.219815","0.0000105337","-0.701","29768.913342"
"2023-10-20T08:00:00.000Z","YFI-USD","-0.050845","-0.0000102549","-1","4958.253284"
"2023-10-20T08:00:00.000Z","BTC-USD","0.113358","0.0000055220","-0.701","29284.689999"
"2023-10-20T07:00:00.000Z","YFI-USD","-0.079853","-0.0000160539","-1","4974.155792"
"2023-10-20T07:00:00.000Z","BTC-USD","-0.098307","-0.0000047890","-0.701","29283.942000"
"2023-10-20T06:00:00.000Z","YFI-USD","-0.192024","-0.0000386047","-1","4974.155792"
"2023-10-20T06:00:00.000Z","BTC-USD","0.139943","0.0000068290","-0.701","29233.176999"
"2023-10-20T05:00:00.000Z","YFI-USD","0.059669","0.0000119554","-1","4991.074537"
"2023-10-20T05:00:00.000Z","BTC-USD","0.279719","0.0000136022","-0.701","29335.801709"
"2023-10-20T04:00:00.000Z","YFI-USD","0.110848","0.0000221530","-1","5003.833354"
"2023-10-20T04:00:00.000Z","BTC-USD","0.437373","0.0000213545","-0.701","29217.635000"
"2023-10-20T03:00:00.000Z","LTC-USD","-0.002973","-0.0000009521","-50","62.461803"
"2023-10-20T03:00:00.000Z","YFI-USD","0.067146","0.0000134233","-1","5002.328060"
"2023-10-20T03:00:00.000Z","BTC-USD","0.560703","0.0000275551","-0.701","29027.755961"
"2023-10-20T02:00:00.000Z","LTC-USD","0.017808","0.0000057643","-50","61.787392"
"2023-10-20T02:00:00.000Z","YFI-USD","0.02565","0.0000052196","-1","4914.630000"
"2023-10-20T02:00:00.000Z","BTC-USD","0.286312","0.0000142506","-0.701","28660.990000"
"2023-10-20T01:00:00.000Z","LTC-USD","0.017347","0.0000056152","-50","61.787392"
"2023-10-20T01:00:00.000Z","YFI-USD","-0.038074","-0.0000077474","-1","4914.630000"
"2023-10-20T01:00:00.000Z","BTC-USD","0.373843","0.0000185980","-0.701","28675.321878"
"2023-10-20T00:00:00.000Z","LTC-USD","0.029442","0.0000095304","-50","61.787392"
"2023-10-20T00:00:00.000Z","YFI-USD","0.036042","0.0000073549","-1","4900.671896"
"2023-10-20T00:00:00.000Z","BTC-USD","0.225003","0.0000111788","-0.701","28713.042000"
"2023-10-19T23:00:00.000Z","LTC-USD","0.013165","0.0000042734","-50","61.620000"
"2023-10-19T23:00:00.000Z","YFI-USD","0.088179","0.0000179935","-1","4900.671896"
"2023-10-19T23:00:00.000Z","BTC-USD","0.28302","0.0000140677","-0.701","28699.550000"
"2023-10-19T22:00:00.000Z","LTC-USD","0.033933","0.0000110436","-50","61.455788"
"2023-10-19T22:00:00.000Z","YFI-USD","-0.006956","-0.0000014322","-1","4859.070417"
"2023-10-19T22:00:00.000Z","BTC-USD","0.281949","0.0000140475","-0.701","28632.378001"
"2023-10-19T21:00:00.000Z","LTC-USD","0.029224","0.0000094822","-50","61.642218"
"2023-10-19T21:00:00.000Z","YFI-USD","0.053732","0.0000110583","-1","4859.070417"
"2023-10-19T21:00:00.000Z","BTC-USD","0.430777","0.0000213841","-0.701","28737.240001"
"2023-10-19T20:00:00.000Z","LTC-USD","-0.00998","-0.0000032494","-50","61.431106"
"2023-10-19T20:00:00.000Z","YFI-USD","-0.022363","-0.0000046149","-1","4846.185904"
"2023-10-19T20:00:00.000Z","BTC-USD","0.450593","0.0000223548","-0.701","28753.943001"
"2023-10-19T19:00:00.000Z","LTC-USD","0.034547","0.0000112767","-50","61.272741"
"2023-10-19T19:00:00.000Z","YFI-USD","-0.140534","-0.0000291257","-1","4825.120000"
"2023-10-19T19:00:00.000Z","BTC-USD","0.300155","0.0000149324","-0.701","28674.804999"
"2023-10-19T18:00:00.000Z","LTC-USD","0.014117","0.0000046242","-50","61.061891"
"2023-10-19T18:00:00.000Z","YFI-USD","-0.024952","-0.0000051443","-1","4850.570899"
"2023-10-19T18:00:00.000Z","BTC-USD","0.200562","0.0000100204","-0.701","28552.850001"
"2023-10-19T17:00:00.000Z","LTC-USD","0.022306","0.0000072552","-50","61.491000"
"2023-10-19T17:00:00.000Z","YFI-USD","-0.062487","-0.0000128479","-1","4863.610147"
"2023-10-19T17:00:00.000Z","BTC-USD","0.4408","0.0000219626","-0.701","28631.289999"
"2023-10-19T16:00:00.000Z","YFI-USD","-0.115085","-0.0000234868","-1","4900.050000"
"2023-10-19T16:00:00.000Z","BTC-USD","-0.014655","-0.0000007283","-0.701","28705.631001"
"2023-10-19T15:00:00.000Z","YFI-USD","-0.029751","-0.0000060382","-1","4927.157834"
"2023-10-19T15:00:00.000Z","BTC-USD","0.240825","0.0000119714","-0.701","28697.416999"
"2023-10-19T14:00:00.000Z","YFI-USD","-0.015315","-0.0000031079","-1","4928.371359"
"2023-10-19T14:00:00.000Z","BTC-USD","0.097825","0.0000048955","-0.701","28506.360000"
"2023-10-19T13:00:00.000Z","YFI-USD","-0.003452","-0.0000006999","-1","4933.693570"
"2023-10-19T13:00:00.000Z","BTC-USD","0.120551","0.0000060279","-0.701","28529.582000"
"2023-10-19T12:00:00.000Z","YFI-USD","0.01582","0.0000031930","-1","4955.500604"
"2023-10-19T12:00:00.000Z","BTC-USD","0.017279","0.0000008669","-0.701","28435.120001"
"2023-10-19T11:00:00.000Z","YFI-USD","0.033807","0.0000068503","-1","4935.159783"
"2023-10-19T11:00:00.000Z","BTC-USD","0.11099","0.0000055573","-0.701","28491.000000"
"2023-10-19T10:00:00.000Z","YFI-USD","-0.033939","-0.0000068775","-1","4935.159783"
"2023-10-19T10:00:00.000Z","BTC-USD","-0.00007","-0.0000000036","-0.701","28397.009999"
"2023-10-19T09:00:00.000Z","YFI-USD","0.005401","0.0000010912","-1","4950.190000"
"2023-10-19T09:00:00.000Z","BTC-USD","-0.03301","-0.0000016622","-0.701","28331.540246"
"2023-10-19T08:00:00.000Z","YFI-USD","0.155714","0.0000314564","-1","4950.190000"
"2023-10-19T08:00:00.000Z","BTC-USD","0.062439","0.0000031449","-0.701","28323.009999"
"2023-10-19T07:00:00.000Z","YFI-USD","-0.00267","-0.0000005383","-1","4964.206261"
"2023-10-19T07:00:00.000Z","BTC-USD","-0.001969","-0.0000000994","-0.701","28296.661470"
"2023-10-19T06:00:00.000Z","YFI-USD","0.020437","0.0000041174","-1","4964.206261"
"2023-10-19T06:00:00.000Z","BTC-USD","0.056829","0.0000028618","-0.701","28328.330000"
"2023-10-19T05:00:00.000Z","YFI-USD","0.01868","0.0000037654","-1","4961.587875"
"2023-10-19T05:00:00.000Z","BTC-USD","0.083952","0.0000042329","-0.701","28293.446000"
"2023-10-19T04:00:00.000Z","YFI-USD","0.08142","0.0000164104","-1","4961.587875"
"2023-10-19T04:00:00.000Z","BTC-USD","-0.025743","-0.0000012994","-0.701","28263.001000"
"2023-10-19T03:00:00.000Z","YFI-USD","-0.005569","-0.0000011258","-1","4948.561846"
"2023-10-19T03:00:00.000Z","BTC-USD","-0.025854","-0.0000013077","-0.701","28205.019999"
"2023-10-19T02:00:00.000Z","YFI-USD","-0.007259","-0.0000014632","-1","4962.084442"
"2023-10-19T02:00:00.000Z","BTC-USD","-0.165664","-0.0000083654","-0.701","28250.432999"
"2023-10-19T01:00:00.000Z","YFI-USD","0.133889","0.0000267662","-1","5002.240001"
"2023-10-19T01:00:00.000Z","BTC-USD","-0.066372","-0.0000033355","-0.701","28386.804999"
"2023-10-19T00:00:00.000Z","YFI-USD","0.025411","0.0000050834","-1","4998.999999"
"2023-10-19T00:00:00.000Z","BTC-USD","-0.105841","-0.0000053320","-0.701","28317.077430"
"2023-10-18T23:00:00.000Z","YFI-USD","0.089611","0.0000178671","-1","5015.558142"
"2023-10-18T23:00:00.000Z","BTC-USD","-0.02655","-0.0000013376","-0.701","28315.798014"
"2023-10-18T22:00:00.000Z","YFI-USD","0.091078","0.0000181594","-1","5015.558142"
"2023-10-18T22:00:00.000Z","BTC-USD","-0.108276","-0.0000054609","-0.701","28284.550000"
"2023-10-18T21:00:00.000Z","YFI-USD","-0.050268","-0.0000099993","-1","5027.321011"
"2023-10-18T21:00:00.000Z","BTC-USD","-0.076981","-0.0000038859","-0.701","28260.198599"
"2023-10-18T20:00:00.000Z","YFI-USD","0.023797","0.0000047340","-1","5027.321011"
"2023-10-18T20:00:00.000Z","BTC-USD","-0.063172","-0.0000031816","-0.701","28325.274000"
"2023-10-18T19:00:00.000Z","YFI-USD","0.035308","0.0000070028","-1","5042.399999"
"2023-10-18T19:00:00.000Z","BTC-USD","0.207943","0.0000104757","-0.701","28317.006351"
"2023-10-18T18:00:00.000Z","YFI-USD","0.035085","0.0000069584","-1","5042.399999"
"2023-10-18T18:00:00.000Z","BTC-USD","0.260762","0.0000131222","-0.701","28348.000001"
"2023-10-18T17:00:00.000Z","YFI-USD","0.036482","0.0000072124","-1","5058.358510"
"2023-10-18T16:00:00.000Z","YFI-USD","0.071369","0.0000141131","-1","5056.980001"
"2023-10-18T15:00:00.000Z","YFI-USD","-0.012721","-0.0000025162","-1","5056.980001"
"2023-10-18T15:00:00.000Z","YFI-USD","-0.012721","-0.0000025162","-1","5056.980001"
"2023-10-18T15:00:00.000Z","BTC-USD","-0.321671","-0.0000162498","-0.7014","28222.827315"
"2023-10-18T14:00:00.000Z","YFI-USD","-0.029038","-0.0000057270","-1","5070.532779"
"2023-10-18T14:00:00.000Z","BTC-USD","0.128754","0.0000064722","-0.7014","28362.798009"
"2023-10-18T13:00:00.000Z","YFI-USD","0.043569","0.0000085700","-1","5084.001534"
"2023-10-18T13:00:00.000Z","BTC-USD","0.058124","0.0000029273","-0.7014","28309.690000"
"2023-10-18T12:00:00.000Z","YFI-USD","-0.006759","-0.0000013260","-1","5097.572322"
"2023-10-18T12:00:00.000Z","BTC-USD","0.101743","0.0000051144","-0.7014","28362.860000"
"2023-10-18T11:00:00.000Z","YFI-USD","0.110925","0.0000216947","-1","5113.009973"
"2023-10-18T11:00:00.000Z","BTC-USD","-0.036544","-0.0000018342","-0.7014","28406.250000"
"2023-10-18T10:00:00.000Z","YFI-USD","0.014516","0.0000028393","-1","5113.693117"
"2023-10-18T10:00:00.000Z","BTC-USD","0.082545","0.0000041594","-0.7014","28294.609999"
"2023-10-18T09:00:00.000Z","YFI-USD","0.083993","0.0000164176","-1","5116.081219"
"2023-10-18T09:00:00.000Z","BTC-USD","0.112914","0.0000056428","-0.7014","28529.418325"
"2023-10-18T08:00:00.000Z","BTC-USD","0.076764","0.0000038389","-0.7014","28510.139000"
"2023-10-18T04:00:00.000Z","YFI-USD","0.023678","0.0000046598","-1","5081.960000"
"2023-10-18T04:00:00.000Z","BTC-USD","-0.123987","-0.0000062038","-0.701","28510.860000"
"2023-10-18T03:00:00.000Z","YFI-USD","0.004186","0.0000008241","-1","5081.960000"
"2023-10-18T03:00:00.000Z","BTC-USD","-0.127434","-0.0000063831","-0.701","28480.008000"
"2023-10-18T02:00:00.000Z","YFI-USD","-0.00389","-0.0000007641","-1","5094.479360"
"2023-10-18T02:00:00.000Z","BTC-USD","-0.194303","-0.0000097639","-0.701","28388.320000"
"2023-10-18T01:00:00.000Z","YFI-USD","0.081274","0.0000159537","-1","5094.479360"
"2023-10-18T01:00:00.000Z","BTC-USD","-0.304102","-0.0000153007","-0.701","28352.669000"
